City,Start_Date,End_Date,Hotel_Name,Price,Hotel_Description_Short,Rating,url
Barcelona,2024-02-23,2024-02-24,Acta CITY47,€ 149,,8.5,https://www.booking.com/hotel/es/citypark.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-23&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=e653371904990066&srepoch=1706860214&all_sr_blocks=9004514_138954531_0_2_0&highlighted_blocks=9004514_138954531_0_2_0&matching_block_id=9004514_138954531_0_2_0&sr_pri_blocks=9004514_138954531_0_2_0__14868&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Barcelona,2024-02-23,2024-02-24,Hilton Barcelona,€ 154,,8.0,https://www.booking.com/hotel/es/hilton-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-23&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=e653371904990066&srepoch=1706860214&all_sr_blocks=9687912_357746630_2_2_0&highlighted_blocks=9687912_357746630_2_2_0&matching_block_id=9687912_357746630_2_2_0&sr_pri_blocks=9687912_357746630_2_2_0__15395&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Barcelona,2024-02-23,2024-02-24,Catalonia Sagrada Familia,€ 133,,8.2,https://www.booking.com/hotel/es/cataloniaaragon.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-23&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=e653371904990066&srepoch=1706860214&all_sr_blocks=9058707_195192282_0_2_0&highlighted_blocks=9058707_195192282_0_2_0&matching_block_id=9058707_195192282_0_2_0&sr_pri_blocks=9058707_195192282_0_2_0__13326&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Barcelona,2024-02-23,2024-02-24,"The Hoxton, Poblenou",€ 225,,8.7,https://www.booking.com/hotel/es/the-hoxton-poblenou.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-23&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=e653371904990066&srepoch=1706860214&all_sr_blocks=9160024_348796053_0_2_0&highlighted_blocks=9160024_348796053_0_2_0&matching_block_id=9160024_348796053_0_2_0&sr_pri_blocks=9160024_348796053_0_2_0__22480&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Barcelona,2024-02-23,2024-02-24,"Hotel Gran Derby Suites, a Small Luxury Hotel of the World",€ 113,,8.5,https://www.booking.com/hotel/es/granderby.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-23&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=e653371904990066&srepoch=1706860214&all_sr_blocks=9003802_0_2_0_0&highlighted_blocks=9003802_0_2_0_0&matching_block_id=9003802_0_2_0_0&sr_pri_blocks=9003802_0_2_0_0__11251&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Barcelona,2024-02-23,2024-02-24,Suites Avenue,€ 209,Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 53m²,8.9,https://www.booking.com/hotel/es/suites-avenue.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-23&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=e653371904990066&srepoch=1706860214&all_sr_blocks=2396701_370752884_0_0_0&highlighted_blocks=2396701_370752884_0_0_0&matching_block_id=2396701_370752884_0_0_0&sr_pri_blocks=2396701_370752884_0_0_0__20900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Barcelona,2024-02-23,2024-02-24,"Claris Hotel & Spa GL, a Small Luxury Hotel of the World",€ 197,,8.4,https://www.booking.com/hotel/es/clarisderby.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-23&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=e653371904990066&srepoch=1706860214&all_sr_blocks=9003701_0_2_0_0&highlighted_blocks=9003701_0_2_0_0&matching_block_id=9003701_0_2_0_0&sr_pri_blocks=9003701_0_2_0_0__19663&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Barcelona,2024-02-23,2024-02-24,Catalonia Portal de l'Angel,€ 193,,8.7,https://www.booking.com/hotel/es/cataloniaalbinioni.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-23&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=e653371904990066&srepoch=1706860214&all_sr_blocks=9058410_194609273_0_2_0&highlighted_blocks=9058410_194609273_0_2_0&matching_block_id=9058410_194609273_0_2_0&sr_pri_blocks=9058410_194609273_0_2_0__19326&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Barcelona,2024-02-23,2024-02-24,Hotel Astoria,€ 136,,8.4,https://www.booking.com/hotel/es/astoriaderby333.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-23&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=e653371904990066&srepoch=1706860214&all_sr_blocks=9003610_0_2_0_0&highlighted_blocks=9003610_0_2_0_0&matching_block_id=9003610_0_2_0_0&sr_pri_blocks=9003610_0_2_0_0__13597&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Barcelona,2024-02-23,2024-02-24,Hotel Oasis,€ 123,,8.6,https://www.booking.com/hotel/es/oasis-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AqO98q0GwAIB0gIkMzU4ZjUxYzgtYjViYi00YWJhLWJkN2ItODg1NDhhZDA1YmEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-02-23&checkout=2024-02-24&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=e653371904990066&srepoch=1706860214&all_sr_blocks=9289210_88154464_0_2_0&highlighted_blocks=9289210_88154464_0_2_0&matching_block_id=9289210_88154464_0_2_0&sr_pri_blocks=9289210_88154464_0_2_0__12346&from=searchresults#hotelTmpl
