,place,start_date,end_date,name,price,description_short,rating,url,description
0,Porto,2024-03-08,2024-03-17,Charmy Studio Porto,"€ 1,138",Entire studio • 1 bathroom • 35m²,8.3,https://www.booking.com/hotel/pt/sao-domingos-residence-3.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aqzwua0GwAIB0gIkZDc5ZmVlOWUtOThmZC00ZGNmLTkyMjMtY2FjYWE4OTY0MGM02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-17&dest_id=-2173088&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=6895641f311c003f&srepoch=1705932867&all_sr_blocks=1043582401_376730548_2_0_0&highlighted_blocks=1043582401_376730548_2_0_0&matching_block_id=1043582401_376730548_2_0_0&sr_pri_blocks=1043582401_376730548_2_0_0__113760&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"São Domingos Residences 1 is a recently renovated apartment in the centre of Porto, 400 metres from Ribeira Square and 300 metres from Palacio da Bolsa. Among the facilities at this property are luggage storage space and private check-in and check-out, along with free WiFi throughout the property. Clerigos Tower is 700 metres from the apartment and Oporto Coliseum is 1.2 km away.

The apartment is fitted with a cable flat-screen TV. Towels and bed linen are featured in the apartment. This apartment is allergy-free and non-smoking.

Popular points of interest near the apartment include Ferreira Borges Market, Sao Bento Metro Station and Sao Bento Train Station. The nearest airport is Francisco Sá Carneiro Airport, 16 km from São Domingos Residences 1."
1,Porto,2024-03-08,2024-03-17,Renaissance Porto Lapa Hotel,€ 846,,,https://www.booking.com/hotel/pt/cozy-almada-by-hosty.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aqzwua0GwAIB0gIkZDc5ZmVlOWUtOThmZC00ZGNmLTkyMjMtY2FjYWE4OTY0MGM02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-17&dest_id=-2173088&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=6895641f311c003f&srepoch=1705932867&all_sr_blocks=1134856502_386811572_0_0_0&highlighted_blocks=1134856502_386811572_0_0_0&matching_block_id=1134856502_386811572_0_0_0&sr_pri_blocks=1134856502_386811572_0_0_0__84600&from=searchresults#hotelTmpl,"COZY ALMADA by HOSTY is a recently renovated apartment in the centre of Porto, 600 metres from Sao Bento Metro Station and 600 metres from Sao Bento Train Station. The property was built in 1983 and features accommodation with a balcony. The property is non-smoking and is set less than 1 km from Oporto Coliseum.

The spacious apartment has a terrace, 1 bedroom, a living room and a well-equipped kitchen with a dishwasher and an oven. A TV with cable channels is offered.

Dining options are available close to the apartment.

Popular points of interest near COZY ALMADA by HOSTY include Clerigos Tower, Palacio da Bolsa and Ferreira Borges Market. The nearest airport is Francisco Sá Carneiro Airport, 16 km from the accommodation."
2,Porto,2024-03-08,2024-03-17,Village Aparthotel By BOA,€ 980,Entire studio • 1 bathroom • 1 kitchen • 20m²,9.8,https://www.booking.com/hotel/pt/caldei.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aqzwua0GwAIB0gIkZDc5ZmVlOWUtOThmZC00ZGNmLTkyMjMtY2FjYWE4OTY0MGM02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-17&dest_id=-2173088&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=6895641f311c003f&srepoch=1705932867&all_sr_blocks=1059553701_378209323_2_0_0&highlighted_blocks=1059553701_378209323_2_0_0&matching_block_id=1059553701_378209323_2_0_0&sr_pri_blocks=1059553701_378209323_2_0_0__98020&from=searchresults#hotelTmpl,"Downtown PortoEdition provides accommodation within 700 metres of the centre of Porto, with free WiFi, and a kitchen with a dishwasher, an oven and a microwave. The property is around 400 metres from Ribeira Square, 600 metres from Sao Bento Metro Station and 600 metres from Sao Bento Train Station. When staying at the apartment, guests can use private entrance.

The units are equipped with air conditioning, a flat-screen TV with cable channels, a toaster, a coffee machine, a a bath or shower, a hair dryer and a wardrobe. All units are fitted with a kettle and a private bathroom, while selected rooms have a balcony and some have inner courtyard views. At the apartment complex, every unit has bed linen and towels.

Popular points of interest near Downtown PortoEdition include Palacio da Bolsa, Ferreira Borges Market and Clerigos Tower. The nearest airport is Francisco Sá Carneiro Airport, 15 km from the accommodation."
3,Porto,2024-03-08,2024-03-17,The Downtown Charming Apartments,€ 759,,8.2,https://www.booking.com/hotel/pt/hoteltrypportocentro.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aqzwua0GwAIB0gIkZDc5ZmVlOWUtOThmZC00ZGNmLTkyMjMtY2FjYWE4OTY0MGM02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-17&dest_id=-2173088&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=6895641f311c003f&srepoch=1705932867&all_sr_blocks=3876623_379549278_2_2_0&highlighted_blocks=3876623_379549278_2_2_0&matching_block_id=3876623_379549278_2_2_0&sr_pri_blocks=3876623_379549278_2_2_0__75925&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Situated in downtown Porto, this hotel is a 6-minute walk from shopping on Rua de Santa Catarina. It offers air-conditioned guestrooms with satellite TV. Private outdoor parking is available on site, along with a charging station for electrical vehicles.

Rooms at the Tryp Oporto Centro Hotel have parquet floors and modern wood furnishings. They come equipped with a minibar and a private bathroom with a hairdryer. Some rooms feature an elliptic bicycle. Free WiFi is available throughout the property.

Guests of Hotel Tryp can benefit from the laundry and dry cleaning services. Staff at the 24-hour front desk assist with car hire and offer information on local attractions.

Hotel Tryp Oporto Centro is situated 550 metres from the Marques Subway Station, and is a 5-minute walk from several restaurants serving traditional Portuguese cuisine."
4,Porto,2024-03-08,2024-03-17,Musical View,"€ 1,171",,9.2,https://www.booking.com/hotel/pt/renaissance-porto-lapa.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aqzwua0GwAIB0gIkZDc5ZmVlOWUtOThmZC00ZGNmLTkyMjMtY2FjYWE4OTY0MGM02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-17&dest_id=-2173088&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=6895641f311c003f&srepoch=1705932867&all_sr_blocks=961644504_368780143_0_0_0&highlighted_blocks=961644504_368780143_0_0_0&matching_block_id=961644504_368780143_0_0_0&sr_pri_blocks=961644504_368780143_0_0_0__117100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Set in Porto, 1.8 km from Sao Bento Metro Station, Renaissance Porto Lapa Hotel offers accommodation with a seasonal outdoor swimming pool, private parking, a fitness centre and a terrace. The property has a bar, as well as a restaurant serving Mediterranean cuisine. The accommodation provides a 24-hour front desk, airport transfers, room service and free WiFi throughout the property.

The hotel will provide guests with air-conditioned rooms with a desk, a coffee machine, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a shower.

Popular points of interest near Renaissance Porto Lapa Hotel include Sao Bento Train Station, Music House and Boavista Roundabout. The nearest airport is Francisco Sá Carneiro Airport, 14 km from the accommodation."
5,Porto,2024-03-08,2024-03-17,"Fontinha Porto, Trademark Collection by Wyndham",€ 766,,8.7,https://www.booking.com/hotel/pt/yotel-porto-porto.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aqzwua0GwAIB0gIkZDc5ZmVlOWUtOThmZC00ZGNmLTkyMjMtY2FjYWE4OTY0MGM02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-17&dest_id=-2173088&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=6895641f311c003f&srepoch=1705932867&all_sr_blocks=558999101_354742823_2_42_0&highlighted_blocks=558999101_354742823_2_42_0&matching_block_id=558999101_354742823_2_42_0&sr_pri_blocks=558999101_354742823_2_42_0__76632&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Set in Porto, 1.1 km from Sao Bento Metro Station, YOTEL Porto offers accommodation with a fitness centre, private parking, a garden and a terrace. Among the facilities of this property are a restaurant, room service and a 24-hour front desk, along with free WiFi throughout the property. Certain units at the property feature a balcony with a city view.

The hotel will provide guests with air-conditioned rooms with a desk, a kettle, a fridge, a safety deposit box, a flat-screen TV and a private bathroom with a shower. At YOTEL Porto all rooms come with bed linen and towels.

Popular points of interest near the accommodation include Sao Bento Train Station, Oporto Coliseum and Clerigos Tower. The nearest airport is Francisco Sá Carneiro Airport, 15 km from YOTEL Porto."
6,Porto,2024-03-08,2024-03-17,COZY ALMADA by HOSTY,€ 847,Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²,9.4,https://www.booking.com/hotel/pt/casas-do-rivoli.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aqzwua0GwAIB0gIkZDc5ZmVlOWUtOThmZC00ZGNmLTkyMjMtY2FjYWE4OTY0MGM02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-17&dest_id=-2173088&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=6895641f311c003f&srepoch=1705932867&all_sr_blocks=145827001_383526704_2_0_0&highlighted_blocks=145827001_383526704_2_0_0&matching_block_id=145827001_383526704_2_0_0&sr_pri_blocks=145827001_383526704_2_0_0__84700&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Set in the centre of Porto, Casas do Rivoli is a sustainable accommodation, which offers soundproof rooms. Among the facilities at this property are a 24-hour front desk and a lift, along with free WiFi throughout the property. There is parking on-site and the property provides an electric vehicle charging station.

All units at the apartment complex come with air conditioning, a seating area, a flat-screen TV with satellite channels, a kitchen, a dining area and a private bathroom with a hair dryer, a bidet and free toiletries. A dishwasher, a microwave and toaster are also offered, as well as a coffee machine and a kettle. At the apartment complex, units are equipped with bed linen and towels.

Popular points of interest near the apartment include Sao Bento Metro Station, Sao Bento Train Station and Oporto Coliseum. The nearest airport is Francisco Sá Carneiro, 15 km from Casas do Rivoli, and the property offers a paid airport shuttle service."
7,Porto,2024-03-08,2024-03-17,Casas do Rivoli,"€ 1,114",,9.2,https://www.booking.com/hotel/pt/portie-deluxe-suites-by-da-home.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aqzwua0GwAIB0gIkZDc5ZmVlOWUtOThmZC00ZGNmLTkyMjMtY2FjYWE4OTY0MGM02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-17&dest_id=-2173088&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=6895641f311c003f&srepoch=1705932867&all_sr_blocks=1002974204_382276766_2_2_0&highlighted_blocks=1002974204_382276766_2_2_0&matching_block_id=1002974204_382276766_2_2_0&sr_pri_blocks=1002974204_382276766_2_2_0__111430&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Located in Porto and within 800 metres of Carneiro Beach, Portie Deluxe Suites by DA'HOME features a restaurant, non-smoking rooms, and free WiFi throughout the property. The property is around 1 km from Ingleses Beach, 1.7 km from Molhe Beach and 4.2 km from Boavista Roundabout. Certain rooms at the property include a terrace with a sea view.

The hotel will provide guests with air-conditioned rooms offering a wardrobe, a coffee machine, a safety deposit box, a flat-screen TV and a private bathroom with a bidet. At Portie Deluxe Suites by DA'HOME each room is equipped with bed linen and towels.

The accommodation offers a buffet or continental breakfast.

Music House is 4.7 km from Portie Deluxe Suites by DA'HOME, while Clerigos Tower is 4.9 km away. The nearest airport is Francisco Sá Carneiro, 14 km from the hotel, and the property offers a paid airport shuttle service."
8,Porto,2024-03-08,2024-03-17,Indulge Porto Flats,€ 717,Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 56m²,9.3,https://www.booking.com/hotel/pt/serviced-apartments-boavista-palace.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aqzwua0GwAIB0gIkZDc5ZmVlOWUtOThmZC00ZGNmLTkyMjMtY2FjYWE4OTY0MGM02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-17&dest_id=-2173088&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6895641f311c003f&srepoch=1705932867&all_sr_blocks=24213301_179805823_0_0_0&highlighted_blocks=24213301_179805823_0_0_0&matching_block_id=24213301_179805823_0_0_0&sr_pri_blocks=24213301_179805823_0_0_0__71650&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"This apartment complex in Porto is in the city’s business district, near Carolina Michaëlis Metro Station. It offers a terrace, a gym and apartments with a flat-screen TV. Free Wi-Fi is available.

The chic, contemporary apartments at Serviced Apartments Boavista Palace lead onto balconies. In the living room, guests can enjoy some cable TV on the plasma TV.

Meals prepared in the fully equipped kitchens can be served in the dining area. Modern bathrooms have under-floor heating.

The Apartments also offers a spacious terrace where guests can relax with drinks. A gym featuring modern equipment is also available.

Serviced Apartments Boavista Palace is just a 10-minute walk from the Praça Mouzinho de Albuquerque."
9,Porto,2024-03-08,2024-03-17,PortoBay Flores,€ 959,,8.7,https://www.booking.com/hotel/pt/hotel-cristal-porto.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Aqzwua0GwAIB0gIkZDc5ZmVlOWUtOThmZC00ZGNmLTkyMjMtY2FjYWE4OTY0MGM02AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-17&dest_id=-2173088&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=6895641f311c003f&srepoch=1705932867&all_sr_blocks=24350331_278848509_0_1_0&highlighted_blocks=24350331_278848509_0_1_0&matching_block_id=24350331_278848509_0_1_0&sr_pri_blocks=24350331_278848509_0_1_0__95950&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Hotel Cristal Porto is a new 4-star hotel in a central location in Porto. Set right next to Lapa Church, the hotel is 900 metres from Aliados Avenue.

Modern rooms vary from Standard to Deluxe and Suites. Each one includes air conditioning, mini-bar, a flat-screen TV and a safety deposit box. Free WiFi is offered.

A garden gives guests the tranquility away from the hustle and bustle of the city. A buffet restaurant is available, as well as a bar where Port wine can be tasted. Breakfast is served from 07:30 to 10:30.

The 24-hour reception can help guests with car rental, luggage storage and transport options. There are 2 multifunction rooms for events.

Guests can leave their car at the 24-hour parking (with extra costs). Cristal Porto Hotel is a 5-minute walk from Faria Guimarães Metro Station, and São Bento Train Station is 2 km away. Porto International Airport is 14 km."
